Unit,Team,Initiative,Описание,Стейкхолдер (мок),25_Q1_Стоимость,25_Q1_Поддержка,25_Q1_On-Track,25_Q1_Metric Plan,25_Q1_Metric Fact,25_Q1_Other Costs,25_Q1_Comment,25_Q2_Стоимость,25_Q2_Поддержка,25_Q2_On-Track,25_Q2_Metric Plan,25_Q2_Metric Fact,25_Q2_Other Costs,25_Q2_Comment,25_Q3_Стоимость,25_Q3_Поддержка,25_Q3_On-Track,25_Q3_Metric Plan,25_Q3_Metric Fact,25_Q3_Other Costs,25_Q3_Comment,25_Q4_Стоимость,25_Q4_Поддержка,25_Q4_On-Track,25_Q4_Metric Plan,25_Q4_Metric Fact,25_Q4_Other Costs,25_Q4_Comment,26_Q1_Стоимость,26_Q1_Поддержка,26_Q1_On-Track,26_Q1_Metric Plan,26_Q1_Metric Fact,26_Q1_Other Costs,26_Q1_Comment,26_Q2_Стоимость,26_Q2_Поддержка,26_Q2_On-Track,26_Q2_Metric Plan,26_Q2_Metric Fact,26_Q2_Other Costs,26_Q2_Comment,26_Q3_Стоимость,26_Q3_Поддержка,26_Q3_On-Track,26_Q3_Metric Plan,26_Q3_Metric Fact,26_Q3_Other Costs,26_Q3_Comment,26_Q4_Стоимость,26_Q4_Поддержка,26_Q4_On-Track,26_Q4_Metric Plan,26_Q4_Metric Fact,26_Q4_Other Costs,26_Q4_Comment
Data Office,Pricing,Регулярное ценообразование,Поддержка текущей системы...,Eurasia,4 642 343,TRUE,TRUE,[MOCK] Обновление цен раз в неделю,[MOCK] Ок,12 798,,4 954 612,TRUE,FALSE,[MOCK] Мониторинг ошибок цен,[MOCK] Ок,233 995,[MOCK] Ошибки цен,4 883 135,TRUE,TRUE,[MOCK] Согласование промо-цен,[MOCK] Ок,0,,2 072 749,TRUE,TRUE,[MOCK] Поддержка стратегии,[MOCK] Ок,35 206,,1 500 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,50 000,,1 500 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Стабильно,50 000,[MOCK] Инцидент в ERP,1 500 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,50 000,,1 500 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,50 000,
Data Office,Pricing,Ценообразование 3.0,переход на более гранулярное...,Eurasia,471 088,FALSE,TRUE,[MOCK] Анализ текущих зон,[MOCK] Сделано,3 199,,490 605,FALSE,TRUE,[MOCK] Алгоритм кластеризации,[MOCK] Готов,58 499,,486 138,FALSE,FALSE,[MOCK] Пилот новых цен,[MOCK] Запущен,0,[MOCK] Падение маржи,1 082 059,FALSE,TRUE,[MOCK] Масштабирование,[MOCK] Идет,23 471,,500 000,FALSE,TRUE,[MOCK] Завершение перехода,[MOCK] Завершено,20 000,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,200 000,FALSE,TRUE,[MOCK] Тюнинг,[MOCK] Маржа +0.5%,5 000,,200 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Ошибка кластеризации
FAP,CustomerSupport,Команда CustomerSupport,,IT,12 712 998,TRUE,TRUE,[MOCK] SLA ответов 15 мин,[MOCK] 12 мин,0,,14 740 334,TRUE,FALSE,[MOCK] CSI > 4.5,[MOCK] 4.6,0,[MOCK] Упал CSI,13 439 144,TRUE,TRUE,[MOCK] Автоматизация 20% тикетов,[MOCK] 22%,0,,5 287 549,TRUE,TRUE,[MOCK] Поддержка пиков,[MOCK] Ок,0,,5 000 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] SLA Ок,0,,5 000 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] SLA Ок,0,[MOCK] Перегруз линии,5 000 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] SLA Ок,0,,5 000 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] SLA Ок,0,
FAP,SOM (IMF),Комнада SOM,,IMF,18 088 409,TRUE,TRUE,[MOCK] Поддержка запуска стран,[MOCK] Ок,2 527 503,,22 863 094,TRUE,TRUE,[MOCK] Обучение партнеров,[MOCK] Проведено,5 147 854,,28 479 182,TRUE,FALSE,[MOCK] Контроль стандартов,[MOCK] Ок,4 657 520,[MOCK] Много нарушений,9 695 848,TRUE,TRUE,[MOCK] Развитие комьюнити,[MOCK] Ок,2 101 466,,10 000 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,1 000 000,,10 000 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,1 000 000,,10 000 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Стабильно,1 000 000,[MOCK] Проблемы в регионе,10 000 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,1 000 000,
FAP,База Знаний,База знаний - Гибкость и обновление всех подходов/продуктов (базовый функционал),"Запускаются акции, продукты...","Eurasia, IMF, MENA, Drinkit",563 071,TRUE,TRUE,[MOCK] Актуализация статей,[MOCK] 100%,529,,477 520,TRUE,FALSE,[MOCK] Перевод на англ.,[MOCK] 90%,28 362,[MOCK] Нет переводчиков,501 869,TRUE,TRUE,[MOCK] Обучение редакторов,[MOCK] Проведено,1 549,,183 475,TRUE,TRUE,[MOCK] Поддержка платформы,[MOCK] Ок,271,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,200 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,1 000,[MOCK] Сбой доступа,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,
FAP,База Знаний,База знаний - Новая база знаний,Отказ от поддержки старой...,"Eurasia, IMF, MENA, Drinkit",2 110 562,FALSE,TRUE,[MOCK] Дизайн новой БЗ,[MOCK] Утвержден,1 058,,1 980 941,FALSE,TRUE,[MOCK] Разработка фронтенда,[MOCK] Готово,70 905,,2 007 477,FALSE,FALSE,[MOCK] Миграция контента,[MOCK] Завершено,3 098,[MOCK] Потеряли картинки,733 900,FALSE,TRUE,[MOCK] Запуск новой БЗ,[MOCK] Успешно,541,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,2 000,,200 000,FALSE,TRUE,[MOCK] Новые фичи,[MOCK] Внедрено,5 000,,200 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,2 000,[MOCK] Медленная загрузка,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,2 000,
FAP,База Знаний,База Знаний - Расширение возможностей для партнеров,Партнеру не надо покупать...,"Eurasia, Drinkit",563 071,FALSE,TRUE,[MOCK] Анализ потребностей,[MOCK] Готово,529,,548 381,FALSE,TRUE,[MOCK] Личный кабинет партнера,[MOCK] MVP,42 543,,572 730,FALSE,FALSE,[MOCK] Загрузка своих файлов,[MOCK] Готово,2 324,[MOCK] Вирусы в файлах,254 335,FALSE,TRUE,[MOCK] Релиз для партнеров,[MOCK] Успешно,406,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,100 000,FALSE,TRUE,[MOCK] Развитие функционала,[MOCK] Доп. сервисы,2 000,,100 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,1 000,[MOCK] Ошибка доступа,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,
FAP,Marketplace,Partner API,,"Eurasia, IMF, MENA, Drinkit",583 867,TRUE,TRUE,[MOCK] Стабильность API 99.9%,[MOCK] 99.9%,226 112,,177 826,TRUE,FALSE,[MOCK] Обновление документации,[MOCK] Done,205 133,[MOCK] Устаревшие данные,163 290,TRUE,TRUE,[MOCK] Новые методы v2,[MOCK] Done,174 201,,62 276,TRUE,TRUE,[MOCK] Поддержка интеграторов,[MOCK] Ок,135 947,,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] 99.9%,10 000,,150 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] 99.9%,10 000,[MOCK] 500 ошибки,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] 99.9%,10 000,,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] 99.9%,10 000,
FAP,Marketplace,Магазин приложений,,"Eurasia, IMF",5 394 947,FALSE,TRUE,[MOCK] Редизайн каталога,[MOCK] Готово,847 921,,1 634 555,FALSE,TRUE,[MOCK] Система биллинга,[MOCK] Внедрено,656 427,,271 954,FALSE,FALSE,[MOCK] Модерация приложений,[MOCK] Запущено,278 722,[MOCK] Очередь на модерацию,39 864,TRUE,TRUE,[MOCK] Рост числа установок,[MOCK] +10%,81 568,,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,250 000,FALSE,TRUE,[MOCK] Новые категории,[MOCK] Добавлено,20 000,,150 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,10 000,[MOCK] Сбой установок,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
FAP,Marketplace,Магазин услуг,,Eurasia,189 932,FALSE,TRUE,[MOCK] MVP магазина услуг,[MOCK] Запущено,0,,786 398,FALSE,TRUE,[MOCK] Интеграция с провайдерами,[MOCK] Готово,418 083,,298 919,FALSE,FALSE,[MOCK] Расширение каталога,[MOCK] +5 услуг,353 462,[MOCK] Нет поставщиков,169 584,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,359 516,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,100 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Жалобы на услуги,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
FAP,Marketplace,Магазин товаров,,IT,91 033,FALSE,TRUE,[MOCK] Разработка витрины,[MOCK] Готово,56 528,,4 517 280,FALSE,TRUE,[MOCK] Корзина и чекаут,[MOCK] Готово,1 107 720,,1 769 396,FALSE,FALSE,[MOCK] Интеграция со складом,[MOCK] Готово,627 124,[MOCK] Расхождения остатков,2 690 274,FALSE,TRUE,[MOCK] Запуск продаж,[MOCK] Успешно,1 060 387,,300 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,300 000,FALSE,TRUE,[MOCK] Расширение ассортимента,[MOCK] +100 SKU,10 000,,300 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,10 000,[MOCK] Проблемы с доставкой,300 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
FAP,Marketplace,Офисные ТВ борды,,Eurasia,0,FALSE,TRUE,[MOCK] Закупка оборудования,[MOCK] Done,0,,786 398,FALSE,TRUE,[MOCK] Разработка софта,[MOCK] Done,418 083,,0,FALSE,FALSE,[MOCK] Монтаж в офисе,[MOCK] Done,0,[MOCK] Подрядчик подвел,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,0,,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,50 000,FALSE,TRUE,[MOCK] Обновление контента,[MOCK] Обновлено,1 000,,50 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,1 000,[MOCK] Экран погас,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,
FAP,Marketplace,Face ID,,"Eurasia, IMF",606 625,FALSE,TRUE,[MOCK] Выбор вендора,[MOCK] Выбран,254 376,,847 798,FALSE,TRUE,[MOCK] Интеграция SDK,[MOCK] Готово,492 320,,305 264,FALSE,FALSE,[MOCK] Тест на сотрудниках,[MOCK] Успешно,313 562,[MOCK] Плохое распознавание,78 052,FALSE,TRUE,[MOCK] Пилот в кассах,[MOCK] Запущен,190 326,,300 000,FALSE,TRUE,[MOCK] Раскатка,[MOCK] Раскатано,20 000,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,200 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,10 000,[MOCK] Ошибки SDK,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
FAP,Partner Support,Partner Support Команда,,IT,5 851 979,TRUE,TRUE,[MOCK] Поддержка партнеров 24/7,[MOCK] Ок,1 171 011,,6 379 756,TRUE,FALSE,[MOCK] Ускорение онбординга,[MOCK] -2 дня,1 230 235,[MOCK] Бюрократия,6 604 042,TRUE,TRUE,[MOCK] Снижение оттока,[MOCK] -1%,1 239 300,,1 991 647,TRUE,TRUE,[MOCK] Рост CSI,[MOCK] +0.1,1 128 820,,2 000 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] CSI 4.8,100 000,,2 000 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] CSI 4.8,100 000,,2 000 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] CSI 4.8,100 000,[MOCK] Негатив,2 000 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] CSI 4.8,100 000,
Tech Platform,RTFM,Auth на .NET8,Глобальный рефакторинг...,IT,19 534 544,FALSE,TRUE,[MOCK] Подготовка инфраструктуры,[MOCK] Готово,156 890,,12 867 916,FALSE,TRUE,[MOCK] Миграция кода,[MOCK] 50%,0,,0,FALSE,FALSE,[MOCK] Миграция кода,[MOCK] 100%,0,[MOCK] Не успеваем,3 498 442,FALSE,TRUE,[MOCK] Тестирование и запуск,[MOCK] Успешно,0,,100 000,TRUE,TRUE,[MOCK] Стабилизация,[MOCK] Стабильно,5 000,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,100 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Memory leak,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Tech Platform,RTFM,2FA для пользователей с крит ролями,включение обязательной 2FA...,"Eurasia, IMF, MENA, Drinkit, IT",0,FALSE,TRUE,[MOCK] Разработка политики,[MOCK] Готово,39 222,,804 245,FALSE,TRUE,[MOCK] Внедрение 2FA,[MOCK] Внедрено,1 627,,114 494,FALSE,FALSE,[MOCK] Принудительное включение,[MOCK] Done,0,[MOCK] Блокировка пользователей,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Done,0,,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,50 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,1 000,[MOCK] Смс не приходят,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,
Tech Platform,RTFM,Популяриция Passkey,Поднятие уровня использования...,"Eurasia, IMF, MENA, Drinkit, IT",0,FALSE,TRUE,[MOCK] Исследование UX,[MOCK] Готово,8 137,,2 862 360,FALSE,TRUE,[MOCK] Реализация входа,[MOCK] Готово,4 642,,31 294,FALSE,FALSE,[MOCK] Маркетинг фичи,[MOCK] Запущен,0,[MOCK] Низкое принятие,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,0,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,100 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Баг Android,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Tech Platform,RTFM,Декомпозиция роли Root Administrator,Выделение отдельных действий...,IT,0,FALSE,TRUE,[MOCK] Аудит прав Root,[MOCK] Проведен,6 509,,1 831 911,FALSE,TRUE,[MOCK] Создание новых ролей,[MOCK] Созданы,27 855,,1 126 583,FALSE,FALSE,[MOCK] Миграция пользователей,[MOCK] Done,0,[MOCK] Права слетели,0,FALSE,TRUE,[MOCK] Удаление Root,[MOCK] Done,0,,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,50 000,FALSE,TRUE,[MOCK] Аудит ролей,[MOCK] Проведен,1 000,,50 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,1 000,[MOCK] Запрос прав,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,
Tech Platform,RTFM,Техническая поддержка примитивов и библиотеки WebauthN,"Обновление сервиса, библиотек...",IT,0,TRUE,TRUE,[MOCK] Обновление либ,[MOCK] Обновлено,9 285,,0,TRUE,FALSE,[MOCK] Фикс багов,[MOCK] Done,0,[MOCK] Регресс,125 176,TRUE,TRUE,[MOCK] Поддержка стандарта,[MOCK] Ок,0,,125 176,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,0,,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,50 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,1 000,[MOCK] Несовместимость,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,
Tech Platform,RTFM,Автоматическая деактивация неиспользуемых учётных записей,Автоматическая деактивация...,IT,0,FALSE,TRUE,[MOCK] Логика деактивации,[MOCK] Готово,0,,0,FALSE,TRUE,[MOCK] Скрипт очистки,[MOCK] Готов,0,,0,FALSE,FALSE,[MOCK] Запуск скрипта,[MOCK] Запущен,4 642,[MOCK] Удалили лишнее,31 294,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,0,,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Работает,1 000,,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Работает,1 000,,50 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Работает,1 000,[MOCK] Ошибка скрипта,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Работает,1 000,
Tech Platform,Vzhuh,КБАМ - UUId,Делаем монолит кантри...,IT,11 486 217,FALSE,TRUE,[MOCK] Проектирование схемы,[MOCK] Готово,45 399,,1 368 886,FALSE,TRUE,[MOCK] Миграция таблиц v1,[MOCK] Готово,31 393,,391 045,FALSE,FALSE,[MOCK] Миграция таблиц v2,[MOCK] Готово,5 696,[MOCK] Конфликт данных,227 060,FALSE,TRUE,[MOCK] Завершение миграции,[MOCK] Успешно,16 249,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,100 000,FALSE,TRUE,[MOCK] Оптимизация,[MOCK] Done,5 000,,100 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Деградация,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Tech Platform,Vzhuh,КБАМ - Web Monolith,Схлопывание деплойментов...,IT,0,FALSE,TRUE,[MOCK] Анализ зависимостей,[MOCK] Готово,94 178,,10 793 337,FALSE,TRUE,[MOCK] Объединение сервисов,[MOCK] Готово,5 696,,391 045,FALSE,FALSE,[MOCK] Тестирование монолита,[MOCK] Успешно,16 249,[MOCK] Тесты упали,227 060,FALSE,TRUE,[MOCK] Деплой в прод,[MOCK] Успешно,0,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,10 000,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,10 000,,200 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Стабильно,10 000,[MOCK] Долгий билд,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,10 000,
Tech Platform,Vzhuh,Kafka Mongo Outbox,Шина транзакционной отправки...,IT,1 445 872,FALSE,TRUE,[MOCK] Разработка коннектора,[MOCK] Готово,15 133,,1 368 886,FALSE,TRUE,[MOCK] Тестирование нагрузки,[MOCK] Ок,31 393,,1 309 739,FALSE,FALSE,[MOCK] Внедрение в сервисы,[MOCK] Внедрено,11 391,[MOCK] Сложности внедрения,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,0,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,100 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Лаг репликации,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Tech Platform,Vzhuh,Сокращение секретов в Dev,Очистка неиспользуемых секретов...,IT,1 445 872,FALSE,TRUE,[MOCK] Аудит секретов,[MOCK] Проведен,15 133,,0,FALSE,TRUE,[MOCK] Удаление старых ключей,[MOCK] Done,0,,0,FALSE,FALSE,[MOCK] Внедрение Vault,[MOCK] Done,0,[MOCK] Vault недоступен,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Done,0,,50 000,FALSE,TRUE,[MOCK] Регулярная чистка,[MOCK] Done,1 000,,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,,50 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,1 000,[MOCK] Утекли ключи,50 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,1 000,
Tech Platform,Vzhuh,Быстрое развертывание Dev-стендов,Повышение стабильности работы...,IT,0,FALSE,TRUE,[MOCK] Автоматизация деплоя,[MOCK] Готово,17 087,,2 756 084,FALSE,TRUE,[MOCK] Ускорение сборки,[MOCK] -5 мин,48 746,,1 280 219,TRUE,FALSE,[MOCK] Стабилизация стендов,[MOCK] Ок,0,[MOCK] Стенды падают,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Done,0,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,100 000,FALSE,TRUE,[MOCK] Оптимизация ресурсов,[MOCK] -10% CPU,5 000,,100 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Нехватка RAM,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Tech Platform,Vzhuh,Рестайлинг Менеджера Смены,Переделка интерфейса...,IT,0,FALSE,TRUE,[MOCK] Дизайн-концепт,[MOCK] Готов,5 696,,391 045,FALSE,TRUE,[MOCK] Верстка новых экранов,[MOCK] Готово,0,,0,FALSE,FALSE,[MOCK] Перевод пользователей,[MOCK] Done,0,[MOCK] Негатив менеджеров,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Done,0,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,2 000,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,2 000,,100 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,2 000,[MOCK] Баг верстки,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,2 000,
Tech Platform,Vzhuh,NFR Watcher,Инструмент для автоматизации...,IT,0,FALSE,TRUE,[MOCK] Разработка агента,[MOCK] Готово,11 391,,0,FALSE,TRUE,[MOCK] Сбор метрик,[MOCK] Готово,32 497,,1 309 739,FALSE,FALSE,[MOCK] Дашборд NFR,[MOCK] Готов,0,[MOCK] Нет доступа Grafana,653 799,FALSE,TRUE,[MOCK] Запуск мониторинга,[MOCK] Работает,0,,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,150 000,FALSE,TRUE,[MOCK] Новые метрики,[MOCK] Добавлено,5 000,,150 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Агент завис,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Tech Platform,Vzhuh,Оптимизация работы с тяжелыми запросами в БД,"Оптимизация работы ""тяжелых""...",IT,0,FALSE,TRUE,[MOCK] Анализ Slow Log,[MOCK] Проведен,48 746,,0,FALSE,TRUE,[MOCK] Оптимизация индексов,[MOCK] Done,0,,0,FALSE,FALSE,[MOCK] Рефакторинг запросов,[MOCK] Done,0,[MOCK] Забыли индекс,1 280 219,TRUE,TRUE,[MOCK] Мониторинг,[MOCK] Ок,0,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,,100 000,FALSE,TRUE,[MOCK] Регулярный аудит,[MOCK] Done,5 000,,100 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,[MOCK] Deadlock,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,
FAP,-,Трансферные услуги,Новая инициатива,IT,0,FALSE,TRUE,[MOCK] Анализ рынка,[MOCK] Готово,69 680,,48 295,FALSE,TRUE,[MOCK] Поиск партнеров,[MOCK] Найдено 3,54 379,,17 717,FALSE,FALSE,[MOCK] Интеграция API,[MOCK] Готово,0,[MOCK] API изменилось,0,FALSE,TRUE,[MOCK] Запуск,[MOCK] Успешно,0,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,200 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Нет водителей,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
